"","營業地址","統一編號","總機構統一編號","營業人名稱","資本額","使用統一發票","行業代號","名稱","行業代號2","名稱2","行業代號3","名稱3","行業代號4","名稱4","日期","縣市","年份"
"1483","高雄市鳳山區武慶里武營路３０１號側邊",72308008,NA,"趙品捷",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-26,"高雄市","2017"
"1484","高雄市鳳山區武松里經武路１９５號",81075753,NA,"大夾蟹",70000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-16,"高雄市","2017"
"1485","高雄市鳳山區忠孝里青年路二段４８號之１一樓",81019789,NA,"青年夾客禮品社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-25,"高雄市","2017"
"1486","高雄市鳳山區和興里五甲一路１１－２號",72170622,NA,"楊骐甄商號",5000,"N",932414,"夾娃娃機店",563111,"冰果店、冷（熱）飲店",NA,NA,NA,NA,2017-02-06,"高雄市","2017"
"1487","高雄市鳳山區協和里自由路２６１號",81119921,NA,"林明煌",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"高雄市","2017"
"1488","高雄市鳳山區文衡里文衡路２７１號",81096342,NA,"薛正宏",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-01,"高雄市","2017"
"1489","高雄市鳳山區文德里濱山街４９號１樓",72082389,NA,"正修夾客禮品社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-22,"高雄市","2017"
"1490","高雄市鳳山區文德里青年路二段６２８號１樓",81110506,NA,"洪榮良",800000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"高雄市","2017"
"1491","高雄市鳳山區文福里建國路三段２５５號",81104687,NA,"吳俊運選物販賣機",300000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-06,"高雄市","2017"
"1492","高雄市鳳山區文華里鳳松路２５巷２號",79886377,NA,"樂活企業社",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-04,"高雄市","2017"
"1493","高雄市鳳山區文華里文化路５９號",81090298,NA,"沈伊尹",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-17,"高雄市","2017"
"1494","高雄市鳳山區天興里０１１鄰五甲二路６１１號",81103012,NA,"王佳珊",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-30,"高雄市","2017"
"1495","高雄市鳳山區中崙里中崙路５７７號騎樓",81080469,NA,"三揚選物販賣機",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-04,"高雄市","2017"
"1496","高雄市鳳山區中和里中山西路３１１號",81083310,NA,"大夾蟹娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-15,"高雄市","2017"
"1497","高雄市鳳山區中正里博愛路２０８號前面鐵皮屋",72308979,NA,"姚慎浩",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-11,"高雄市","2017"
"1498","高雄市鳳山區一甲里南華路９７號",81014335,NA,"南華樂多寶企業行",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-29,"高雄市","2017"
"1499","高雄市鳳山區一甲里南江街１１７巷４７號隔壁",81106806,NA,"林有忠",10000,"N",932413,"投幣式兒童騎乘機械玩具店",932414,"夾娃娃機店",NA,NA,NA,NA,2017-12-08,"高雄市","2017"
"1500","高雄市旗山區大德里大同街２３號",72202531,NA,"姚慎浩",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-04-10,"高雄市","2017"
"1501","高雄市鼓山區裕豐里慶豐街１６號１樓",71211033,NA,"超級夾客禮品社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-05-19,"高雄市","2017"
"1502","高雄市鼓山區裕興里華榮路５７２號１樓",81020408,NA,"阿祥販賣店",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-27,"高雄市","2017"
"1503","高雄市鼓山區華豐里華榮路４３０號１樓",81018472,NA,"智豐本舖",168000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-19,"高雄市","2017"
"1504","高雄市路竹區竹南里中興路２６５號１樓",81104928,NA,"林群峰（選物販賣機）",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-06,"高雄市","2017"
"1505","高雄市路竹區竹南里中正路２７０號",81096265,NA,"路竹站前娃娃屋",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-08,"高雄市","2017"
"1506","高雄市路竹區竹南里中正路１２０號１樓",72307520,NA,"吉時樂商行",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-21,"高雄市","2017"
"1507","高雄市路竹區竹東里中興路３０號",81102127,NA,"蔡啓發（選物販賣機）",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-28,"高雄市","2017"
"1508","高雄市路竹區竹東里中興路１４５－３號",81103961,NA,"李南新（選物販賣機）",1000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-04,"高雄市","2017"
"1509","高雄市路竹區文北里中和街１６２號",81013785,NA,"愛夾娃商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-28,"高雄市","2017"
"1510","高雄市楠梓區翠屏里德民路４５０號",72309055,NA,"洪豐洲",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-01,"高雄市","2017"
"1511","高雄市楠梓區翠屏里德民路３５６巷１９號",81099452,NA,"劉坤春（選物販賣機）",7000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-15,"高雄市","2017"
"1512","高雄市楠梓區瑞屏里瑞仁路２０號１樓",72063329,NA,"康鑫商行",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-09,"高雄市","2017"
"1513","高雄市楠梓區楠都東街榮星花園夜市Ｂ４",81083867,NA,"蔣正鄷",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-15,"高雄市","2017"
"1514","高雄市楠梓區楠梓新路２９６號（前段）",81098159,NA,"錢來也",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-13,"高雄市","2017"
"1515","高雄市楠梓區惠楠里建楠路４２號",81098572,NA,"劉坤春（選物販賣機）",7000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-15,"高雄市","2017"
"1516","高雄市楠梓區惠心街１９－３號",81083894,NA,"曾進源（二代選物販賣機）",35000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-15,"高雄市","2017"
"1517","高雄市楠梓區惠心街１９－１號１樓",72307649,NA,"曾慶裕選物販賣機２代",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-21,"高雄市","2017"
"1518","高雄市楠梓區清豐里旗楠路８９１－１號",81084866,NA,"鄭光廷",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-18,"高雄市","2017"
"1519","高雄市楠梓區高楠公路１７６４―１號",81081381,NA,"柯啓文",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-11,"高雄市","2017"
"1520","高雄市楠梓區五常里興楠路４０９號",81081426,NA,"娃娃兵企業社",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-08,"高雄市","2017"
"1521","高雄市新興區復興二路１０５號１樓",81020701,NA,"名家發企業社",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-28,"高雄市","2017"
"1522","高雄市新興區玉衡里玉竹二街２１號１樓",81009500,NA,"童娃世界店",240000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-09,"高雄市","2017"
"1523","高雄市新興區玉竹二街３０號１樓",81020202,NA,"鍇鑫企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-27,"高雄市","2017"
"1524","高雄市新興區六合二路４２之１號",81016919,NA,"話夾子玩具模型",5000,"N",932414,"夾娃娃機店",476399,"其他玩具及娛樂用品零售",NA,NA,NA,NA,2017-12-12,"高雄市","2017"
"1525","高雄市新興區五福二路７６號１樓",72082579,NA,"夾樂趣本舖",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-22,"高雄市","2017"
"1526","高雄市新興區八德二路９號",81000971,NA,"玉明禮品商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-28,"高雄市","2017"
"1527","高雄市鳥松區鳥松里大埤路１２３號１樓",81074868,NA,"李承展",6000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-17,"高雄市","2017"
"1528","高雄市梓官區進學路９６號門口",81109352,NA,"吳國禎（選物販賣機）",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-21,"高雄市","2017"
"1529","高雄市梓官區梓義里中崙路２９１號１樓",81102230,NA,"蔡啓發（選物販賣機）",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-28,"高雄市","2017"
"1530","高雄市茄萣區白雲里００１鄰白砂路１６號１樓",81018162,NA,"白砂選物販賣行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-18,"高雄市","2017"
"1531","高雄市苓雅區華堂里文橫二路３０號",72307985,NA,"邱祺順",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-26,"高雄市","2017"
"1532","高雄市苓雅區尚義里尚義街１３號１樓",81010268,NA,"昇泓商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-14,"高雄市","2017"
"1533","高雄市苓雅區永平路集中販賣市場",81079110,72071496,"愛抓寶企業社永平營業所",0,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-31,"高雄市","2017"
"1534","高雄市苓雅區正道里建國一路７４―２１號",72046125,69878258,"大鴻娃娃坊建國店",0,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-01,"高雄市","2017"
"1535","高雄市前鎮區瑞華里武營路１號１樓",81012420,NA,"天下選物名店",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-22,"高雄市","2017"
"1536","高雄市前鎮區瑞昌里永豐路１９１號",81102317,NA,"王佳珊",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-13,"高雄市","2017"
"1537","高雄市前鎮區盛豐里林森三路１１７號",81018347,NA,"吉揚實業社",168000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-19,"高雄市","2017"
"1538","高雄市前鎮區明正里草衙二路３７０之１號",79883603,41307362,"哇哇哇企業社草衙店",0,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-30,"高雄市","2017"
"1539","高雄市阿蓮區阿蓮里０１２鄰中正路５６６號１樓前半段",81081679,NA,"莊竺縈（夾娃娃機）",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-12,"高雄市","2017"
"1540","高雄市阿蓮區忠孝路１６２號１樓",81097497,NA,"潘嘉鴻（選物販賣機）",1000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-13,"高雄市","2017"
"1541","高雄市阿蓮區和蓮里忠孝路４１８―１號１樓",81013292,NA,"小芳芳選物販賣機店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-27,"高雄市","2017"
"1542","高雄市阿蓮區中山路１０３號旁",81107278,NA,"多多二代選物販賣機",1000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-15,"高雄市","2017"
"1543","高雄市林園區鳳芸里鳳芸二路４２號",72163880,NA,"豪久大賣場",5000,"N",932414,"夾娃娃機店",932413,"投幣式兒童騎乘機械玩具店",NA,NA,NA,NA,2017-01-19,"高雄市","2017"
"1544","高雄市林園區林園里林園北路１５１號",69910089,NA,"名家宇企業",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-03-15,"高雄市","2017"
"1545","高雄市林園區仁愛里仁愛路７９―１號",72076909,NA,"名家鈞企業",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-18,"高雄市","2017"
"1546","高雄市林園區仁愛里仁愛路１９號",81081116,NA,"吳祝華選物販賣機",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-11,"高雄市","2017"
"1547","高雄市岡山區後協里柳橋西路５５－１號",72309132,NA,"劉坤春（選物販賣機）",8000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-08,"高雄市","2017"
"1548","高雄市岡山區後協里柳橋西路４３號",81094251,NA,"鄭光廷（選物販賣機）",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-01,"高雄市","2017"
"1549","高雄市岡山區後協里００７鄰柳橋西路一段４７號１樓",81111884,NA,"朱瑞億（選物販賣機）",1000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-28,"高雄市","2017"
"1550","高雄市岡山區岡山里岡山路３９５－１號",81085957,NA,"愛夾客二代選物販賣機",2000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-25,"高雄市","2017"
"1551","高雄市岡山區岡山里岡山路３８３―２號",81092232,NA,"愛夾客特區",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-24,"高雄市","2017"
"1552","高雄市岡山區竹圍里大仁北路９７號１樓",81102196,NA,"蔡啓發（選物販賣機）",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-28,"高雄市","2017"
"1553","高雄市岡山區仁義里００７鄰岡山路１號１樓",81111104,NA,"陳哲明（選物販賣機）",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-27,"高雄市","2017"
"1554","高雄市岡山區大仁北路８９號騎樓",72301336,NA,"李南新（選物販賣機）",1000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-05-31,"高雄市","2017"
"1555","高雄市杉林區月眉里清水路４５號騎樓",81081994,NA,"姚慎浩",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-18,"高雄市","2017"
"1556","高雄市左營區福山里民族一路９５９號１樓",81008137,NA,"榮總夾客禮品社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-03,"高雄市","2017"
"1557","高雄市左營區路南里左營大路１６５，１６７號１樓",71620494,71526879,"歡樂貝貝娃娃城店左營分店",0,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-21,"高雄市","2017"
"1558","高雄市左營區新光里華夏路９２９號１樓",81096997,NA,"娃娃兵二企業社",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-04,"高雄市","2017"
"1559","高雄市左營區新光里華夏路６８５號１樓",81020337,NA,"華夏夾客禮品社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-27,"高雄市","2017"
"1560","高雄市左營區新下里新勝街１６號",81015968,NA,"萌萌噠選物販賣機商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-07,"高雄市","2017"
"1561","高雄市左營區菜公里孟子路４７８號",81003127,NA,"揪是愛抓店",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-10-12,"高雄市","2017"
"1562","高雄市左營區頂西里左營大路２８４號１樓",71526879,NA,"歡樂貝貝娃娃城店",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-19,"高雄市","2017"
"1563","高雄市左營區頂北里左營大路３５２號",81109590,NA,"李登順",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-21,"高雄市","2017"
"1564","高雄市左營區頂北里左營大路３４９號",72038976,NA,"富祐商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-07-25,"高雄市","2017"
"1565","高雄市左營區埤東里蓮潭路１６號",81104407,NA,"爪娃蓮潭店",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-05,"高雄市","2017"
"1566","高雄市左營區明潭路１１０巷１３號旁",81101788,NA,"娃娃魚",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-24,"高雄市","2017"
"1567","高雄市六龜區中興里中庄５８之５７號騎樓",81092922,NA,"李代慧",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-10,"高雄市","2017"
"1568","高雄市內門區內豐里內埔１３８號１樓",81020596,NA,"寶嘎嘎娃娃屋",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-28,"高雄市","2017"
"1569","高雄市仁武區灣內里鳳仁路９７―８號１樓",81020456,NA,"鈔集企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-27,"高雄市","2017"
"1570","高雄市仁武區灣內里仁雄路６－１２號",81012580,NA,"拾在好集遊樂園",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-23,"高雄市","2017"
"1571","高雄市仁武區仁武里中正路與仁和街叉口２－８號",81109727,NA,"天下精品坊",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-22,"高雄市","2017"
"1572","高雄市仁武區仁武里００１鄰中正路７號",81000297,NA,"舞弄商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-26,"高雄市","2017"
"1573","高雄市小港區廈莊里中安路６６８―１號",81118367,NA,"畝舍企業中安店",90000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-15,"高雄市","2017"
"1574","高雄市小港區順苓里大鵬路１４９－１號",69871121,NA,"新生代娃娃坊",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-01-23,"高雄市","2017"
"1575","高雄市小港區崇文路８５號對面鐵皮屋",81075402,NA,"尤美麗",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-18,"高雄市","2017"
"1576","高雄市小港區正苓里康莊路１９０號",79896071,NA,"樂多寶企業行",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-18,"高雄市","2017"
"1577","高雄市小港區正苓里崇文路４２號１樓",81000249,NA,"潮流抓寶館",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-26,"高雄市","2017"
"1578","高雄市大寮區永芳里鳳林三路５４７號",81077437,NA,"于������",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-10,"高雄市","2017"
"1579","高雄市大寮區永芳里進學路１８６－１號",81087028,NA,"輔英娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-25,"高雄市","2017"
"1580","高雄市大寮區中興里鳳林四路５２號前方店面",81103462,NA,"黄水吉",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-01,"高雄市","2017"
"1581","高雄市大寮區大寮里大寮路８９７號對面",72304220,NA,"吳祝華選物販賣機",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-06-26,"高雄市","2017"
"1582","高雄市大寮區大寮里大寮路５９９號１樓",81077226,NA,"陳建毓",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-24,"高雄市","2017"
"1583","高雄市大社區大社里００７鄰中正路７７號１樓",81012857,NA,"拾分積集遊樂園",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-24,"高雄市","2017"
"1584","高雄市三民區灣愛里鼎山街２５０號１樓",81009847,NA,"有春實業行",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-14,"高雄市","2017"
"1585","高雄市三民區灣愛里明誠一路４３７號１樓",81013407,NA,"娃娃雞企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-11-27,"高雄市","2017"
"1586","高雄市三民區灣復里鼎山街５７２之１號１樓",71199805,NA,"鼎山夾客禮品社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-05-18,"高雄市","2017"
"1587","高雄市三民區灣利里新民路６８號騎樓",72193097,NA,"趙品捷",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-03-13,"高雄市","2017"
"1588","高雄市三民區灣成里鼎山街２３５號１樓",81015952,NA,"藍語鼎山娃娃屋",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-12-07,"高雄市","2017"
"1589","高雄市三民區灣中里應昇路７２號",72178217,NA,"楊騏甄",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-02-15,"高雄市","2017"
"1590","高雄市三民區灣中里鼎山街６４１號",81077751,NA,"方連峯",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-08-28,"高雄市","2017"
"1591","高雄市三民區灣中里莊敬路２５８號１樓",79897542,NA,"尋寶樂園本舖",88000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2017-09-20,"高雄市","2017"
